timestamp,pod_name,namespace,node,cpu_usage_cores,memory_usage_mb,cpu_request_cores,memory_request_mb
2026-03-24T17:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.9953,6617.9,4.0,8192
2026-03-24T17:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1575,229.5,0.25,256
2026-03-24T18:00:00Z,api-gateway-7f8d9,production,node-01,0.4428,471.3,0.5,512
2026-03-24T18:00:00Z,batch-processor-1d5f3,production,node-01,0.6470,1841.8,1.0,2048
2026-03-24T18:00:00Z,cache-layer-5f1d9,production,node-01,0.4444,1113.8,0.5,1024
2026-03-24T18:00:00Z,data-pipeline-4a2c1,production,node-02,1.7520,3168.9,2.0,4096
2026-03-24T18:00:00Z,legacy-etl-2e7b4,production,node-03,0.1025,148.4,2.0,4096
2026-03-24T18:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.7548,6626.7,4.0,8192
2026-03-24T18:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.2172,231.3,0.25,256
2026-03-24T19:00:00Z,api-gateway-7f8d9,production,node-01,0.1792,193.5,0.5,512
2026-03-24T19:00:00Z,batch-processor-1d5f3,production,node-01,0.3745,1079.8,1.0,2048
2026-03-24T19:00:00Z,cache-layer-5f1d9,production,node-01,0.1784,610.8,0.5,1024
2026-03-24T19:00:00Z,data-pipeline-4a2c1,production,node-02,0.7172,1966.5,2.0,4096
2026-03-24T19:00:00Z,legacy-etl-2e7b4,production,node-03,0.0544,71.1,2.0,4096
2026-03-24T19:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.8777,3452.1,4.0,8192
2026-03-24T19:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0858,95.5,0.25,256
2026-03-24T20:00:00Z,api-gateway-7f8d9,production,node-01,0.2544,264.9,0.5,512
2026-03-24T20:00:00Z,batch-processor-1d5f3,production,node-01,0.4815,1057.9,1.0,2048
2026-03-24T20:00:00Z,cache-layer-5f1d9,production,node-01,0.3128,515.7,0.5,1024
2026-03-24T20:00:00Z,data-pipeline-4a2c1,production,node-02,0.6175,2142.6,2.0,4096
2026-03-24T20:00:00Z,legacy-etl-2e7b4,production,node-03,0.0569,81.6,2.0,4096
2026-03-24T20:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.9980,3665.1,4.0,8192
2026-03-24T20:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1252,112.7,0.25,256
2026-03-24T21:00:00Z,api-gateway-7f8d9,production,node-01,0.2422,261.5,0.5,512
2026-03-24T21:00:00Z,batch-processor-1d5f3,production,node-01,0.4471,1069.5,1.0,2048
2026-03-24T21:00:00Z,cache-layer-5f1d9,production,node-01,0.2787,526.9,0.5,1024
2026-03-24T21:00:00Z,data-pipeline-4a2c1,production,node-02,0.9858,2165.2,2.0,4096
2026-03-24T21:00:00Z,legacy-etl-2e7b4,production,node-03,0.0592,83.5,2.0,4096
2026-03-24T21:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.1134,3429.2,4.0,8192
2026-03-24T21:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1464,102.1,0.25,256
2026-03-24T22:00:00Z,api-gateway-7f8d9,production,node-01,0.1999,246.5,0.5,512
2026-03-24T22:00:00Z,batch-processor-1d5f3,production,node-01,0.3756,1010.8,1.0,2048
2026-03-24T22:00:00Z,cache-layer-5f1d9,production,node-01,0.1908,686.9,0.5,1024
2026-03-24T22:00:00Z,data-pipeline-4a2c1,production,node-02,0.6529,1821.1,2.0,4096
2026-03-24T22:00:00Z,legacy-etl-2e7b4,production,node-03,0.0456,86.4,2.0,4096
2026-03-24T22:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.1075,3657.2,4.0,8192
2026-03-24T22:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1429,110.6,0.25,256
2026-03-24T23:00:00Z,api-gateway-7f8d9,production,node-01,0.2308,252.6,0.5,512
2026-03-24T23:00:00Z,batch-processor-1d5f3,production,node-01,0.4605,1112.9,1.0,2048
2026-03-24T23:00:00Z,cache-layer-5f1d9,production,node-01,0.1333,674.1,0.5,1024
2026-03-24T23:00:00Z,data-pipeline-4a2c1,production,node-02,0.7795,1500.6,2.0,4096
2026-03-24T23:00:00Z,legacy-etl-2e7b4,production,node-03,0.0509,86.2,2.0,4096
2026-03-24T23:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.6330,2996.0,4.0,8192
2026-03-24T23:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1006,113.0,0.25,256
2026-03-25T00:00:00Z,api-gateway-7f8d9,production,node-01,0.2401,223.6,0.5,512
2026-03-25T00:00:00Z,batch-processor-1d5f3,production,node-01,0.6143,1023.5,1.0,2048
2026-03-25T00:00:00Z,cache-layer-5f1d9,production,node-01,0.2658,554.0,0.5,1024
2026-03-25T00:00:00Z,data-pipeline-4a2c1,production,node-02,0.3639,1863.9,2.0,4096
2026-03-25T00:00:00Z,legacy-etl-2e7b4,production,node-03,0.0809,79.3,2.0,4096
2026-03-25T00:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.7181,3533.3,4.0,8192
2026-03-25T00:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1383,125.7,0.25,256
2026-03-25T01:00:00Z,api-gateway-7f8d9,production,node-01,0.1220,318.5,0.5,512
2026-03-25T01:00:00Z,batch-processor-1d5f3,production,node-01,0.2861,992.1,1.0,2048
2026-03-25T01:00:00Z,cache-layer-5f1d9,production,node-01,0.2130,472.9,0.5,1024
2026-03-25T01:00:00Z,data-pipeline-4a2c1,production,node-02,0.6793,1791.7,2.0,4096
2026-03-25T01:00:00Z,legacy-etl-2e7b4,production,node-03,0.0715,69.8,2.0,4096
2026-03-25T01:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.2531,4315.3,4.0,8192
2026-03-25T01:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1134,127.3,0.25,256
2026-03-25T02:00:00Z,api-gateway-7f8d9,production,node-01,0.2332,300.6,0.5,512
2026-03-25T02:00:00Z,batch-processor-1d5f3,production,node-01,0.2847,1067.8,1.0,2048
2026-03-25T02:00:00Z,cache-layer-5f1d9,production,node-01,0.1839,605.5,0.5,1024
2026-03-25T02:00:00Z,data-pipeline-4a2c1,production,node-02,0.7667,2087.2,2.0,4096
2026-03-25T02:00:00Z,legacy-etl-2e7b4,production,node-03,0.0358,67.6,2.0,4096
2026-03-25T02:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.6229,4171.4,4.0,8192
2026-03-25T02:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1174,134.1,0.25,256
2026-03-25T03:00:00Z,api-gateway-7f8d9,production,node-01,0.2232,252.6,0.5,512
2026-03-25T03:00:00Z,batch-processor-1d5f3,production,node-01,0.4588,936.6,1.0,2048
2026-03-25T03:00:00Z,cache-layer-5f1d9,production,node-01,0.2089,538.3,0.5,1024
2026-03-25T03:00:00Z,data-pipeline-4a2c1,production,node-02,0.7500,1860.1,2.0,4096
2026-03-25T03:00:00Z,legacy-etl-2e7b4,production,node-03,0.0484,81.4,2.0,4096
2026-03-25T03:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.8438,3531.2,4.0,8192
2026-03-25T03:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0761,131.1,0.25,256
2026-03-25T04:00:00Z,api-gateway-7f8d9,production,node-01,0.1820,269.4,0.5,512
2026-03-25T04:00:00Z,batch-processor-1d5f3,production,node-01,0.3406,1117.1,1.0,2048
2026-03-25T04:00:00Z,cache-layer-5f1d9,production,node-01,0.3008,481.5,0.5,1024
2026-03-25T04:00:00Z,data-pipeline-4a2c1,production,node-02,0.8087,2511.5,2.0,4096
2026-03-25T04:00:00Z,legacy-etl-2e7b4,production,node-03,0.0401,78.8,2.0,4096
2026-03-25T04:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.9829,2999.0,4.0,8192
2026-03-25T04:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0791,115.2,0.25,256
2026-03-25T05:00:00Z,api-gateway-7f8d9,production,node-01,0.2217,248.6,0.5,512
2026-03-25T05:00:00Z,batch-processor-1d5f3,production,node-01,0.3663,880.7,1.0,2048
2026-03-25T05:00:00Z,cache-layer-5f1d9,production,node-01,0.2951,494.6,0.5,1024
2026-03-25T05:00:00Z,data-pipeline-4a2c1,production,node-02,0.3446,1605.2,2.0,4096
2026-03-25T05:00:00Z,legacy-etl-2e7b4,production,node-03,0.0657,90.5,2.0,4096
2026-03-25T05:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.3024,3177.1,4.0,8192
2026-03-25T05:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1044,168.0,0.25,256
2026-03-25T06:00:00Z,api-gateway-7f8d9,production,node-01,0.1952,242.4,0.5,512
2026-03-25T06:00:00Z,batch-processor-1d5f3,production,node-01,0.3885,1075.7,1.0,2048
2026-03-25T06:00:00Z,cache-layer-5f1d9,production,node-01,0.2772,511.7,0.5,1024
2026-03-25T06:00:00Z,data-pipeline-4a2c1,production,node-02,0.7433,1801.9,2.0,4096
2026-03-25T06:00:00Z,legacy-etl-2e7b4,production,node-03,0.0411,70.3,2.0,4096
2026-03-25T06:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.2963,3576.8,4.0,8192
2026-03-25T06:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1056,122.7,0.25,256
2026-03-25T07:00:00Z,api-gateway-7f8d9,production,node-01,0.2031,272.5,0.5,512
2026-03-25T07:00:00Z,batch-processor-1d5f3,production,node-01,0.3599,1189.3,1.0,2048
2026-03-25T07:00:00Z,cache-layer-5f1d9,production,node-01,0.2721,528.5,0.5,1024
2026-03-25T07:00:00Z,data-pipeline-4a2c1,production,node-02,0.7280,2177.9,2.0,4096
2026-03-25T07:00:00Z,legacy-etl-2e7b4,production,node-03,0.0570,70.0,2.0,4096
2026-03-25T07:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.0643,3352.3,4.0,8192
2026-03-25T07:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1253,86.2,0.25,256
2026-03-25T08:00:00Z,api-gateway-7f8d9,production,node-01,0.3689,512.5,0.5,512
2026-03-25T08:00:00Z,batch-processor-1d5f3,production,node-01,0.7143,1880.0,1.0,2048
2026-03-25T08:00:00Z,cache-layer-5f1d9,production,node-01,0.3796,1021.4,0.5,1024
2026-03-25T08:00:00Z,data-pipeline-4a2c1,production,node-02,1.6068,3686.2,2.0,4096
2026-03-25T08:00:00Z,legacy-etl-2e7b4,production,node-03,0.1361,169.3,2.0,4096
2026-03-25T08:00:00Z,model-serving-9b3e7,ml-inference,node-03,3.5566,7059.6,4.0,8192
2026-03-25T08:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1773,219.3,0.25,256
2026-03-25T09:00:00Z,api-gateway-7f8d9,production,node-01,0.3111,452.4,0.5,512
2026-03-25T09:00:00Z,batch-processor-1d5f3,production,node-01,0.7023,1792.1,1.0,2048
2026-03-25T09:00:00Z,cache-layer-5f1d9,production,node-01,0.4180,1007.8,0.5,1024
2026-03-25T09:00:00Z,data-pipeline-4a2c1,production,node-02,1.6022,3366.0,2.0,4096
2026-03-25T09:00:00Z,legacy-etl-2e7b4,production,node-03,0.1232,144.2,2.0,4096
2026-03-25T09:00:00Z,model-serving-9b3e7,ml-inference,node-03,3.6127,5737.4,4.0,8192
2026-03-25T09:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1927,216.3,0.25,256
2026-03-25T10:00:00Z,api-gateway-7f8d9,production,node-01,0.3360,526.4,0.5,512
2026-03-25T10:00:00Z,batch-processor-1d5f3,production,node-01,0.7136,1686.4,1.0,2048
2026-03-25T10:00:00Z,cache-layer-5f1d9,production,node-01,0.4900,978.3,0.5,1024
2026-03-25T10:00:00Z,data-pipeline-4a2c1,production,node-02,1.6483,3399.3,2.0,4096
2026-03-25T10:00:00Z,legacy-etl-2e7b4,production,node-03,0.0940,150.2,2.0,4096
2026-03-25T10:00:00Z,model-serving-9b3e7,ml-inference,node-03,3.6505,6803.0,4.0,8192
2026-03-25T10:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1776,234.5,0.25,256
2026-03-25T11:00:00Z,api-gateway-7f8d9,production,node-01,0.3855,506.1,0.5,512
2026-03-25T11:00:00Z,batch-processor-1d5f3,production,node-01,0.7210,1807.3,1.0,2048
2026-03-25T11:00:00Z,cache-layer-5f1d9,production,node-01,0.4486,973.7,0.5,1024
2026-03-25T11:00:00Z,data-pipeline-4a2c1,production,node-02,1.6402,3550.8,2.0,4096
2026-03-25T11:00:00Z,legacy-etl-2e7b4,production,node-03,0.0908,145.9,2.0,4096
2026-03-25T11:00:00Z,model-serving-9b3e7,ml-inference,node-03,3.2712,6584.3,4.0,8192
2026-03-25T11:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.2039,230.2,0.25,256
2026-03-25T12:00:00Z,api-gateway-7f8d9,production,node-01,0.3814,463.7,0.5,512
2026-03-25T12:00:00Z,batch-processor-1d5f3,production,node-01,0.7773,1952.7,1.0,2048
2026-03-25T12:00:00Z,cache-layer-5f1d9,production,node-01,0.4199,968.1,0.5,1024
2026-03-25T12:00:00Z,data-pipeline-4a2c1,production,node-02,1.4231,3648.9,2.0,4096
2026-03-25T12:00:00Z,legacy-etl-2e7b4,production,node-03,0.1187,143.2,2.0,4096
2026-03-25T12:00:00Z,model-serving-9b3e7,ml-inference,node-03,3.3953,6286.6,4.0,8192
2026-03-25T12:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1807,235.0,0.25,256
2026-03-25T13:00:00Z,api-gateway-7f8d9,production,node-01,0.3100,462.9,0.5,512
2026-03-25T13:00:00Z,batch-processor-1d5f3,production,node-01,0.8048,1799.4,1.0,2048
2026-03-25T13:00:00Z,cache-layer-5f1d9,production,node-01,0.4790,957.0,0.5,1024
2026-03-25T13:00:00Z,data-pipeline-4a2c1,production,node-02,1.5870,3544.5,2.0,4096
2026-03-25T13:00:00Z,legacy-etl-2e7b4,production,node-03,0.1170,134.5,2.0,4096
2026-03-25T13:00:00Z,model-serving-9b3e7,ml-inference,node-03,3.1730,6898.1,4.0,8192
2026-03-25T13:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.2208,233.5,0.25,256
2026-03-25T14:00:00Z,api-gateway-7f8d9,production,node-01,0.3810,495.7,0.5,512
2026-03-25T14:00:00Z,batch-processor-1d5f3,production,node-01,0.8860,1815.5,1.0,2048
2026-03-25T14:00:00Z,cache-layer-5f1d9,production,node-01,0.3791,919.6,0.5,1024
2026-03-25T14:00:00Z,data-pipeline-4a2c1,production,node-02,1.5825,3688.7,2.0,4096
2026-03-25T14:00:00Z,legacy-etl-2e7b4,production,node-03,0.1037,143.5,2.0,4096
2026-03-25T14:00:00Z,model-serving-9b3e7,ml-inference,node-03,3.3785,6795.6,4.0,8192
2026-03-25T14:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.2002,217.5,0.25,256
2026-03-25T15:00:00Z,api-gateway-7f8d9,production,node-01,0.2987,461.4,0.5,512
2026-03-25T15:00:00Z,batch-processor-1d5f3,production,node-01,0.6854,1772.9,1.0,2048
2026-03-25T15:00:00Z,cache-layer-5f1d9,production,node-01,0.5411,878.6,0.5,1024
2026-03-25T15:00:00Z,data-pipeline-4a2c1,production,node-02,1.6189,3845.5,2.0,4096
2026-03-25T15:00:00Z,legacy-etl-2e7b4,production,node-03,0.1212,160.0,2.0,4096
2026-03-25T15:00:00Z,model-serving-9b3e7,ml-inference,node-03,3.7892,7781.6,4.0,8192
2026-03-25T15:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1880,241.1,0.25,256
2026-03-25T16:00:00Z,api-gateway-7f8d9,production,node-01,0.4122,450.5,0.5,512
2026-03-25T16:00:00Z,batch-processor-1d5f3,production,node-01,0.7861,1731.6,1.0,2048
2026-03-25T16:00:00Z,cache-layer-5f1d9,production,node-01,0.4748,850.6,0.5,1024
2026-03-25T16:00:00Z,data-pipeline-4a2c1,production,node-02,1.8468,3698.5,2.0,4096
2026-03-25T16:00:00Z,legacy-etl-2e7b4,production,node-03,0.1095,133.9,2.0,4096
2026-03-25T16:00:00Z,model-serving-9b3e7,ml-inference,node-03,3.0450,7384.6,4.0,8192
2026-03-25T16:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1921,210.3,0.25,256
2026-03-25T17:00:00Z,api-gateway-7f8d9,production,node-01,0.3839,501.1,0.5,512
2026-03-25T17:00:00Z,batch-processor-1d5f3,production,node-01,0.7907,1784.1,1.0,2048
2026-03-25T17:00:00Z,cache-layer-5f1d9,production,node-01,0.5098,963.9,0.5,1024
2026-03-25T17:00:00Z,data-pipeline-4a2c1,production,node-02,1.7053,3708.6,2.0,4096
2026-03-25T17:00:00Z,legacy-etl-2e7b4,production,node-03,0.1014,153.0,2.0,4096
2026-03-25T17:00:00Z,model-serving-9b3e7,ml-inference,node-03,3.0624,6921.6,4.0,8192
2026-03-25T17:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1924,244.1,0.25,256
2026-03-25T18:00:00Z,api-gateway-7f8d9,production,node-01,0.3683,531.6,0.5,512
2026-03-25T18:00:00Z,batch-processor-1d5f3,production,node-01,0.7278,1924.4,1.0,2048
2026-03-25T18:00:00Z,cache-layer-5f1d9,production,node-01,0.5361,1026.9,0.5,1024
2026-03-25T18:00:00Z,data-pipeline-4a2c1,production,node-02,1.5230,3365.6,2.0,4096
2026-03-25T18:00:00Z,legacy-etl-2e7b4,production,node-03,0.0987,159.0,2.0,4096
2026-03-25T18:00:00Z,model-serving-9b3e7,ml-inference,node-03,3.1893,7149.1,4.0,8192
2026-03-25T18:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1900,227.8,0.25,256
2026-03-25T19:00:00Z,api-gateway-7f8d9,production,node-01,0.1286,273.8,0.5,512
2026-03-25T19:00:00Z,batch-processor-1d5f3,production,node-01,0.4883,1143.6,1.0,2048
2026-03-25T19:00:00Z,cache-layer-5f1d9,production,node-01,0.3038,583.1,0.5,1024
2026-03-25T19:00:00Z,data-pipeline-4a2c1,production,node-02,0.9771,2066.8,2.0,4096
2026-03-25T19:00:00Z,legacy-etl-2e7b4,production,node-03,0.0676,65.0,2.0,4096
2026-03-25T19:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.3557,3257.9,4.0,8192
2026-03-25T19:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1370,117.2,0.25,256
2026-03-25T20:00:00Z,api-gateway-7f8d9,production,node-01,0.1799,265.8,0.5,512
2026-03-25T20:00:00Z,batch-processor-1d5f3,production,node-01,0.2763,1035.4,1.0,2048
2026-03-25T20:00:00Z,cache-layer-5f1d9,production,node-01,0.1285,481.7,0.5,1024
2026-03-25T20:00:00Z,data-pipeline-4a2c1,production,node-02,0.9083,1699.6,2.0,4096
2026-03-25T20:00:00Z,legacy-etl-2e7b4,production,node-03,0.0697,86.0,2.0,4096
2026-03-25T20:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.1556,3688.0,4.0,8192
2026-03-25T20:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1075,113.0,0.25,256
2026-03-25T21:00:00Z,api-gateway-7f8d9,production,node-01,0.2418,276.9,0.5,512
2026-03-25T21:00:00Z,batch-processor-1d5f3,production,node-01,0.5261,1053.3,1.0,2048
2026-03-25T21:00:00Z,cache-layer-5f1d9,production,node-01,0.2144,562.4,0.5,1024
2026-03-25T21:00:00Z,data-pipeline-4a2c1,production,node-02,0.9325,2175.3,2.0,4096
2026-03-25T21:00:00Z,legacy-etl-2e7b4,production,node-03,0.0662,80.6,2.0,4096
2026-03-25T21:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.2777,2928.4,4.0,8192
2026-03-25T21:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0832,118.6,0.25,256
2026-03-25T22:00:00Z,api-gateway-7f8d9,production,node-01,0.2660,287.1,0.5,512
2026-03-25T22:00:00Z,batch-processor-1d5f3,production,node-01,0.5062,1089.2,1.0,2048
2026-03-25T22:00:00Z,cache-layer-5f1d9,production,node-01,0.2130,439.2,0.5,1024
2026-03-25T22:00:00Z,data-pipeline-4a2c1,production,node-02,0.6988,1587.6,2.0,4096
2026-03-25T22:00:00Z,legacy-etl-2e7b4,production,node-03,0.0449,80.7,2.0,4096
2026-03-25T22:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.8623,3501.5,4.0,8192
2026-03-25T22:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0987,134.1,0.25,256
2026-03-25T23:00:00Z,api-gateway-7f8d9,production,node-01,0.1823,262.2,0.5,512
2026-03-25T23:00:00Z,batch-processor-1d5f3,production,node-01,0.3604,1110.8,1.0,2048
2026-03-25T23:00:00Z,cache-layer-5f1d9,production,node-01,0.2328,594.8,0.5,1024
2026-03-25T23:00:00Z,data-pipeline-4a2c1,production,node-02,0.5313,1863.5,2.0,4096
2026-03-25T23:00:00Z,legacy-etl-2e7b4,production,node-03,0.0651,69.2,2.0,4096
2026-03-25T23:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.3366,3242.8,4.0,8192
2026-03-25T23:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1032,152.0,0.25,256
2026-03-26T00:00:00Z,api-gateway-7f8d9,production,node-01,0.2557,209.4,0.5,512
2026-03-26T00:00:00Z,batch-processor-1d5f3,production,node-01,0.4121,1082.5,1.0,2048
2026-03-26T00:00:00Z,cache-layer-5f1d9,production,node-01,0.2210,501.7,0.5,1024
2026-03-26T00:00:00Z,data-pipeline-4a2c1,production,node-02,0.6967,2034.5,2.0,4096
2026-03-26T00:00:00Z,legacy-etl-2e7b4,production,node-03,0.0315,86.8,2.0,4096
2026-03-26T00:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.5494,3652.1,4.0,8192
2026-03-26T00:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0973,140.7,0.25,256
2026-03-26T01:00:00Z,api-gateway-7f8d9,production,node-01,0.1822,291.1,0.5,512
2026-03-26T01:00:00Z,batch-processor-1d5f3,production,node-01,0.5282,941.1,1.0,2048
2026-03-26T01:00:00Z,cache-layer-5f1d9,production,node-01,0.3470,537.3,0.5,1024
2026-03-26T01:00:00Z,data-pipeline-4a2c1,production,node-02,0.8178,2054.6,2.0,4096
2026-03-26T01:00:00Z,legacy-etl-2e7b4,production,node-03,0.0437,74.3,2.0,4096
2026-03-26T01:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.7208,3505.8,4.0,8192
2026-03-26T01:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1503,115.7,0.25,256
2026-03-26T02:00:00Z,api-gateway-7f8d9,production,node-01,0.2212,264.7,0.5,512
2026-03-26T02:00:00Z,batch-processor-1d5f3,production,node-01,0.5555,854.3,1.0,2048
2026-03-26T02:00:00Z,cache-layer-5f1d9,production,node-01,0.1295,639.5,0.5,1024
2026-03-26T02:00:00Z,data-pipeline-4a2c1,production,node-02,0.8670,2112.5,2.0,4096
2026-03-26T02:00:00Z,legacy-etl-2e7b4,production,node-03,0.0621,94.7,2.0,4096
2026-03-26T02:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.5300,3232.5,4.0,8192
2026-03-26T02:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0633,108.3,0.25,256
2026-03-26T03:00:00Z,api-gateway-7f8d9,production,node-01,0.1964,245.6,0.5,512
2026-03-26T03:00:00Z,batch-processor-1d5f3,production,node-01,0.3353,994.5,1.0,2048
2026-03-26T03:00:00Z,cache-layer-5f1d9,production,node-01,0.2829,544.8,0.5,1024
2026-03-26T03:00:00Z,data-pipeline-4a2c1,production,node-02,0.6185,2076.7,2.0,4096
2026-03-26T03:00:00Z,legacy-etl-2e7b4,production,node-03,0.0423,95.5,2.0,4096
2026-03-26T03:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.7980,3512.6,4.0,8192
2026-03-26T03:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1395,105.2,0.25,256
2026-03-26T04:00:00Z,api-gateway-7f8d9,production,node-01,0.1612,256.3,0.5,512
2026-03-26T04:00:00Z,batch-processor-1d5f3,production,node-01,0.3902,1295.0,1.0,2048
2026-03-26T04:00:00Z,cache-layer-5f1d9,production,node-01,0.1830,468.4,0.5,1024
2026-03-26T04:00:00Z,data-pipeline-4a2c1,production,node-02,0.5857,2218.7,2.0,4096
2026-03-26T04:00:00Z,legacy-etl-2e7b4,production,node-03,0.0593,80.3,2.0,4096
2026-03-26T04:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.7702,4199.8,4.0,8192
2026-03-26T04:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0998,130.2,0.25,256
2026-03-26T05:00:00Z,api-gateway-7f8d9,production,node-01,0.2690,249.3,0.5,512
2026-03-26T05:00:00Z,batch-processor-1d5f3,production,node-01,0.3332,906.8,1.0,2048
2026-03-26T05:00:00Z,cache-layer-5f1d9,production,node-01,0.1862,431.2,0.5,1024
2026-03-26T05:00:00Z,data-pipeline-4a2c1,production,node-02,0.8427,1913.7,2.0,4096
2026-03-26T05:00:00Z,legacy-etl-2e7b4,production,node-03,0.0576,85.4,2.0,4096
2026-03-26T05:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.9596,3162.3,4.0,8192
2026-03-26T05:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1140,136.1,0.25,256
2026-03-26T06:00:00Z,api-gateway-7f8d9,production,node-01,0.1392,307.1,0.5,512
2026-03-26T06:00:00Z,batch-processor-1d5f3,production,node-01,0.2647,907.8,1.0,2048
2026-03-26T06:00:00Z,cache-layer-5f1d9,production,node-01,0.2606,579.0,0.5,1024
2026-03-26T06:00:00Z,data-pipeline-4a2c1,production,node-02,0.9221,2018.5,2.0,4096
2026-03-26T06:00:00Z,legacy-etl-2e7b4,production,node-03,0.0434,81.0,2.0,4096
2026-03-26T06:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.5847,3850.4,4.0,8192
2026-03-26T06:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1132,119.9,0.25,256
2026-03-26T07:00:00Z,api-gateway-7f8d9,production,node-01,0.1935,228.0,0.5,512
2026-03-26T07:00:00Z,batch-processor-1d5f3,production,node-01,0.4803,1053.4,1.0,2048
2026-03-26T07:00:00Z,cache-layer-5f1d9,production,node-01,0.1211,586.6,0.5,1024
2026-03-26T07:00:00Z,data-pipeline-4a2c1,production,node-02,0.8279,1595.0,2.0,4096
2026-03-26T07:00:00Z,legacy-etl-2e7b4,production,node-03,0.0510,74.8,2.0,4096
2026-03-26T07:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.4690,3322.6,4.0,8192
2026-03-26T07:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1422,127.7,0.25,256
2026-03-26T08:00:00Z,api-gateway-7f8d9,production,node-01,0.4887,492.8,0.5,512
2026-03-26T08:00:00Z,batch-processor-1d5f3,production,node-01,0.7641,1676.6,1.0,2048
2026-03-26T08:00:00Z,cache-layer-5f1d9,production,node-01,0.4224,991.9,0.5,1024
2026-03-26T08:00:00Z,data-pipeline-4a2c1,production,node-02,1.7434,3623.1,2.0,4096
2026-03-26T08:00:00Z,legacy-etl-2e7b4,production,node-03,0.1122,158.8,2.0,4096
2026-03-26T08:00:00Z,model-serving-9b3e7,ml-inference,node-03,3.0925,6562.8,4.0,8192
2026-03-26T08:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1822,241.4,0.25,256
2026-03-26T09:00:00Z,api-gateway-7f8d9,production,node-01,0.3647,492.8,0.5,512
2026-03-26T09:00:00Z,batch-processor-1d5f3,production,node-01,0.7765,1919.8,1.0,2048
